user_id,age,days_since_signup,past_purchases,is_treatment,time_spent_mins,is_retained
78391,31,147,3,0,18.92117371501852,0
78392,26,78,0,1,25.314536999707386,1
78393,36,301,1,1,21.61145150450565,1
78394,18,260,0,1,9.678022587381328,1
78395,36,299,4,1,20.50992496066008,0
78396,40,134,3,1,28.895658569484944,1
78397,45,129,2,1,13.565122494393151,0
78398,39,251,0,0,11.957964785954756,0
78399,33,182,3,1,24.047234150077394,0
78400,54,336,2,0,25.19811659813296,1
78401,34,88,0,1,24.97284786152939,1
78402,24,104,2,1,17.463369798821006,0
78403,34,148,2,1,29.20409227289904,1
78404,21,219,3,1,31.080577102745483,0
78405,22,188,4,1,21.82760457897997,0
78406,37,317,2,1,28.04177885771009,1
78407,21,261,1,0,16.19678149228705,0
78408,28,297,3,0,22.689642688309544,1
78409,23,176,3,1,28.897308433849595,1
78410,36,213,2,1,18.600768610973773,1
78411,27,57,5,0,22.785487469564508,0
78412,40,146,3,1,37.39542818880979,1
78413,39,274,2,1,20.450054829169524,1
78414,21,217,1,0,12.652099448063154,1
78415,44,89,0,0,13.246252282104575,1
78416,33,134,5,0,22.584513537858566,0
78417,22,222,7,0,27.326048786116864,1
78418,38,78,2,0,15.243604777499677,0
78419,52,23,0,0,14.171682995827851,0
78420,33,17,2,0,15.431875420447021,1
78421,18,177,2,1,31.562257802548135,1
78422,44,336,6,0,23.57403380090184,1
78423,50,260,1,0,13.309231139902467,1
78424,24,257,1,0,21.19523689544734,1
78425,27,364,1,1,17.03515109854576,0
78426,35,297,1,1,14.102686837447182,1
78427,18,105,4,0,24.014657918131206,1
78428,55,144,0,0,7.030864816854203,1
78429,34,34,0,1,16.93882706366731,0
78430,35,300,1,1,21.104858811959925,0
78431,38,260,1,1,17.952818223038385,1
78432,32,310,1,0,18.43113390196427,1
78433,29,241,3,0,22.614011866031404,0
78434,25,339,2,1,21.942990970768637,1
78435,23,340,0,1,26.157237920501668,0
78436,39,349,2,0,18.290268261909592,1
78437,48,274,0,1,12.45035672293623,1
78438,44,119,3,0,16.158639709669647,1
78439,32,209,1,0,16.060442846010325,1
78440,33,155,2,1,16.538279188213323,1
78441,51,102,4,0,21.513978993670168,0
78442,27,279,1,0,9.18983909881718,0
78443,18,328,0,0,23.513884945281742,1
78444,37,195,2,1,14.87637226135152,1
78445,43,320,6,1,40.285847407799054,1
78446,18,299,0,0,17.206102251524374,1
78447,38,283,2,0,19.24870468662408,0
78448,23,277,3,0,23.20169667793961,0
78449,20,177,3,1,26.633960806197695,0
78450,32,218,0,0,9.274566913707305,0
78451,23,117,2,0,25.318786839955344,1
78452,18,165,3,0,26.780863720285318,0
78453,36,60,1,1,22.53646970252054,1
78454,34,166,4,1,29.218764656030476,1
78455,18,44,1,0,19.470595765648543,0
78456,20,243,1,0,18.583010221806862,1
78457,39,56,3,1,16.488411114492866,1
78458,40,346,2,0,17.803919425308354,0
78459,18,339,1,1,21.219139067514067,1
78460,22,272,2,0,26.769246186155975,1
78461,34,45,0,1,20.085386767125904,0
78462,39,174,1,1,22.879701352871265,0
78463,39,34,1,0,21.885942556257127,1
78464,41,205,2,0,21.554156249512864,0
78465,27,360,4,1,28.49353197892337,1
78466,36,44,1,0,25.175127778313055,0
78467,31,355,1,0,8.739546567171036,0
78468,29,221,3,1,22.637143003041515,0
78469,19,360,0,1,19.666420841064422,1
78470,37,324,2,0,18.904909127740872,1
78471,18,231,3,0,19.497613712924327,1
78472,23,309,2,0,14.829145583066563,0
78473,41,3,0,0,16.05190302981601,0
78474,33,348,5,0,20.811021699361376,0
78475,45,259,2,1,26.124933692774047,0
78476,31,249,0,1,17.1093166322701,0
78477,29,233,1,0,17.86838587541095,0
78478,46,153,3,0,27.035333852264415,0
78479,30,357,2,0,18.993116307780785,1
78480,37,130,1,0,24.746978222426478,0
78481,33,325,0,1,12.203828916776665,0
78482,36,114,1,1,14.708722066689393,1
78483,32,297,4,0,22.506274966821763,0
78484,43,3,3,0,17.568129993082724,0
78485,35,130,1,1,22.584071273339173,1
78486,31,281,2,1,21.877677490085706,0
78487,37,155,1,0,18.265669961743576,0
78488,19,249,0,0,20.771185791574894,0
78489,45,257,2,1,22.14813149070179,1
78490,19,287,0,1,25.262813779814028,0
78491,28,358,0,1,24.18253187132551,0
78492,30,17,2,0,18.55183177846925,0
78493,37,174,0,1,27.40922015016737,0
78494,51,149,3,1,21.904038110469873,0
78495,45,210,2,0,15.576277498321112,1
78496,20,346,5,0,26.17465353588032,0
78497,26,106,2,1,34.73890876522685,1
78498,21,87,1,0,21.740181447913628,1
78499,22,318,1,0,12.290068222298306,1
78500,29,283,2,1,20.714612729958517,0
78501,48,247,2,0,9.740980812861965,0
78502,32,343,2,0,29.069162201584756,1
78503,33,82,1,0,17.95801947878771,1
78504,37,292,1,0,18.201890145020624,0
78505,25,318,3,1,34.23105238896608,1
78506,34,257,5,0,22.245778695634993,1
78507,37,64,5,0,23.075367304748795,0
78508,59,355,9,0,25.732812867986183,1
78509,44,123,1,1,20.642107205004542,0
78510,51,101,2,1,14.560899232836267,0
78511,35,7,1,0,14.12026898024674,0
78512,40,172,1,1,27.403316727089727,0
78513,37,179,3,0,20.875964840064142,1
78514,18,29,2,0,25.38659793530472,0
78515,18,259,3,1,16.8375620582733,0
78516,23,93,0,1,24.77268817118163,1
78517,47,115,3,0,19.656399586775457,0
78518,31,355,0,1,11.53932221094321,0
78519,42,38,2,0,10.919357600579222,1
78520,48,53,3,1,15.630564882251624,1
78521,22,121,0,0,20.294614041674407,1
78522,49,190,4,0,19.486264369189918,0
78523,23,128,5,0,22.113892437155137,1
78524,32,1,2,1,21.24822247782905,1
78525,24,96,0,1,22.219003203472045,1
78526,37,68,5,1,36.83008638018465,1
78527,33,110,2,0,15.23403385117063,0
78528,42,18,2,0,17.059653518189712,1
78529,44,320,2,0,14.947208141899273,0
78530,50,124,1,1,23.37243316661922,0
78531,42,212,0,0,13.533742802704477,1
78532,43,190,3,0,17.512269742802488,1
78533,30,358,0,0,12.476887525925111,1
78534,33,117,1,1,17.83882446473034,0
78535,38,324,1,1,18.513199603504233,1
78536,22,221,4,1,30.601176872625686,0
78537,46,335,2,1,19.71904988872172,1
78538,33,16,0,1,10.209393909427568,0
78539,36,85,2,0,26.079869966836448,0
78540,19,33,1,1,17.056021080084783,0
78541,31,52,0,0,21.0255563922196,0
78542,43,236,4,0,22.346791211119342,0
78543,39,275,3,1,24.370106109854785,1
78544,43,274,2,1,20.19823908164509,1
78545,31,5,2,1,16.667162117962512,0
78546,36,145,2,0,17.644414652533467,0
78547,33,104,0,1,19.02551960833141,0
78548,41,79,5,1,23.905948248594797,1
78549,37,267,2,1,26.152206581351194,0
78550,31,336,2,1,22.62717466429404,0
78551,18,237,0,0,16.47381191209644,0
78552,36,313,2,0,33.65407404407885,1
78553,18,60,0,0,11.280747751788969,0
78554,41,120,1,0,29.21845075017182,1
78555,43,173,1,0,8.363783611525127,0
78556,18,334,4,0,29.058601161583912,0
78557,37,330,0,0,18.24166776232428,1
78558,37,65,2,1,16.02160909454146,0
78559,38,102,2,0,21.317055410119856,1
78560,22,158,1,1,19.204446013538192,1
78561,39,207,0,0,15.861785318813498,1
78562,22,110,2,1,22.34130979607223,0
78563,41,61,0,1,21.10777300490308,1
78564,39,209,2,1,21.633053939905928,1
78565,31,332,1,1,11.343968874284272,0
78566,39,75,3,1,19.5195897056848,1
78567,25,363,1,0,15.492488435915593,0
78568,29,343,4,1,30.12654389340258,0
78569,46,255,5,1,31.495786989621283,1
78570,46,137,2,1,25.90452752198797,0
78571,24,233,0,0,16.827273276344926,1
78572,28,351,4,0,17.8999840153323,1
78573,29,180,0,1,11.512895810847063,0
78574,35,75,1,0,19.400575614653548,1
78575,33,108,4,1,24.443535009376724,1
78576,47,185,3,1,20.052905843045085,0
78577,50,44,3,1,18.222840015141653,1
78578,53,312,1,1,26.293453700179523,0
78579,56,298,3,0,17.5378851730081,1
78580,19,182,0,1,19.228705061256417,1
78581,33,71,0,1,21.143079331558873,0
78582,28,70,2,0,17.19121881750834,1
78583,26,54,2,1,28.122596629383718,1
78584,49,112,1,1,24.74469752756575,1
78585,39,96,2,0,16.44388582636477,1
78586,19,361,1,1,19.479543477541956,1
78587,60,346,3,1,22.39764582504412,0
78588,18,201,2,1,18.10301774590362,0
78589,31,290,2,1,18.897510492091794,0
78590,35,11,1,0,19.31468045562623,1
78591,23,274,3,0,17.162823955678096,0
78592,40,124,2,1,20.289102509785952,1
78593,28,192,0,0,24.052944925954215,1
78594,43,207,4,0,16.267651432086545,1
78595,38,304,2,0,14.898716662506065,1
78596,18,14,3,0,26.093697310580417,1
78597,19,44,2,1,26.118138472806095,0
78598,43,240,1,0,9.103628158867512,0
78599,39,254,0,1,7.471379999898678,0
78600,24,192,1,0,10.319673914877779,1
78601,28,210,0,1,21.171818525951494,0
78602,34,359,2,1,16.617148124881567,1
78603,18,300,3,1,28.561379259303294,1
78604,57,306,1,1,19.29467313399183,1
78605,25,89,2,0,21.258599637527002,1
78606,35,142,2,1,32.424154682494944,1
78607,51,312,2,1,20.164893394921137,1
78608,33,109,5,1,28.633811481500672,1
78609,38,344,1,0,14.845477993231402,0
78610,25,9,2,0,22.246095063347944,1
78611,29,178,0,1,23.98988451257532,0
78612,25,354,1,1,18.657561338310423,1
78613,47,358,1,1,19.82976580113929,0
78614,28,270,2,1,13.702412593356682,1
78615,27,238,3,0,20.057091001075104,0
78616,26,314,2,0,25.835810041503095,0
78617,38,339,1,0,16.01132507626769,0
78618,40,315,2,1,16.245300489601046,1
78619,18,115,1,1,31.56654509979972,0
78620,35,282,1,0,20.723933918795836,1
78621,38,133,0,0,18.071602061924484,0
78622,49,269,2,0,20.740120956553874,0
78623,22,80,1,1,15.150810128956364,0
78624,23,147,2,1,28.733322635508774,0
78625,41,172,0,0,22.190888472992402,1
78626,34,219,1,0,9.643495811813061,0
78627,48,181,1,1,14.521659367650042,0
78628,46,26,0,1,25.195722656257,1
78629,37,356,2,0,22.142093581717344,0
78630,34,308,2,1,27.20700030832476,1
78631,33,111,4,1,30.95034088991043,1
78632,34,218,2,0,22.1755688179776,1
78633,35,170,4,0,33.87384546893215,0
78634,49,192,3,0,13.365726281068365,0
78635,18,114,0,1,20.84024079423224,0
78636,30,301,1,1,22.1484392057765,1
78637,37,269,4,0,28.07814335579182,0
78638,28,40,2,0,13.154205120430314,1
78639,32,244,2,0,27.111443766088023,1
78640,30,23,0,1,19.021829822810947,0
78641,48,126,1,0,23.087518602846423,1
78642,30,313,1,0,19.560259652826517,0
78643,27,94,2,1,25.29030364729528,0
78644,42,261,3,0,20.13351279039006,1
78645,29,17,3,0,15.317380161111423,0
78646,33,276,0,1,18.00242529811623,1
78647,23,149,1,0,16.89192014989897,0
78648,30,315,5,0,19.270339340104993,0
78649,34,72,3,1,24.760584126861026,1
78650,22,338,3,1,17.983548722044542,1
78651,33,67,2,0,14.558664433062983,0
78652,40,79,4,1,30.75789716156096,1
78653,18,307,0,0,15.434586390628356,1
78654,28,52,0,0,19.018965622386915,1
78655,60,175,1,1,13.458631036133959,0
78656,32,244,2,1,24.954551296451665,1
78657,46,338,0,0,14.74032417186148,1
78658,34,198,1,1,18.94149470313603,1
78659,31,66,3,1,23.449613305104737,1
78660,44,201,1,0,15.121658973868579,1
78661,46,260,3,1,18.48193728267571,1
78662,26,282,1,1,11.430791788462349,1
78663,24,301,0,0,11.714188503569911,0
78664,21,291,2,1,25.818231575836734,1
78665,26,73,2,0,20.72106050654193,0
78666,46,161,2,1,21.23581001079036,1
78667,35,121,2,0,20.26202860465873,0
78668,46,188,4,0,25.32948470750482,0
78669,24,184,2,0,22.722407348844325,0
78670,24,140,1,1,19.32383659769622,1
78671,31,46,3,1,11.282243713504005,1
78672,37,11,1,0,21.77794030274672,0
78673,33,241,2,0,16.118919025333458,0
78674,41,246,0,0,20.01448729712949,1
78675,39,308,1,0,16.747458804050304,1
78676,39,169,1,1,20.24789732752604,1
78677,41,307,4,1,26.48606414833702,1
78678,45,84,2,0,16.48714993231876,1
78679,18,310,2,0,17.348830789857193,0
78680,34,76,4,1,25.799397143729816,1
78681,43,292,1,0,13.588772802523831,1
78682,60,350,2,1,18.379454719632744,1
78683,33,83,2,0,18.919268737486515,1
78684,18,331,3,0,35.48863234772727,1
78685,49,335,3,0,12.90900263244163,1
78686,22,287,5,1,31.23840043199161,1
78687,39,211,2,0,29.446891334914564,1
78688,40,51,3,1,33.515816288216115,0
78689,36,218,3,0,20.68516120227903,0
78690,18,153,2,1,26.326551630781545,1
78691,31,169,1,1,24.897224147878276,1
78692,19,92,5,1,32.1026001171499,1
78693,39,245,1,0,17.49155146075609,1
78694,26,325,4,0,21.802584728340808,1
78695,18,88,1,1,19.05901568385851,1
78696,42,317,4,1,26.173325792608168,0
78697,22,120,1,1,20.644675684481804,0
78698,36,160,2,1,30.710804812111654,1
78699,27,233,1,1,17.867487830409903,0
78700,43,26,3,1,27.536459941723052,1
78701,43,212,1,1,18.948468566136235,0
78702,37,7,2,1,26.177758969570522,1
78703,33,132,2,0,23.214510740781304,0
78704,30,284,3,0,31.47343029379782,1
78705,22,43,0,1,34.30422139197655,1
78706,29,223,3,1,17.525397265974703,1
78707,39,66,1,1,15.140280717110972,1
78708,54,202,4,0,23.137208623011567,1
78709,40,195,1,0,17.045251701948946,0
78710,42,157,4,0,22.274699922890974,0
78711,33,169,3,0,15.971682740899034,0
78712,40,340,1,0,8.821291714836274,1
78713,18,130,3,0,30.635244872425694,1
78714,27,103,2,1,24.713052727060553,0
78715,42,317,3,1,16.499148358298754,1
78716,42,140,2,0,20.62616328276658,1
78717,29,257,2,1,25.799063963748434,0
78718,21,15,1,0,15.284362641811057,1
78719,34,50,2,1,24.838457251769174,1
78720,30,178,2,0,13.203307455344923,0
78721,44,302,1,1,20.650189959978032,0
78722,42,347,6,1,32.02368654134605,1
78723,50,33,0,0,14.811397708661964,0
78724,46,73,1,1,18.326264702716944,0
78725,32,88,2,1,25.57390111628795,1
78726,38,223,2,1,21.750885773554533,0
78727,55,151,4,0,19.83700875482203,1
78728,30,5,4,0,25.984659365263262,0
78729,36,218,0,1,13.390618624389342,1
78730,34,333,1,0,13.313785528436773,0
78731,35,98,2,1,22.241080402231123,0
78732,26,352,0,1,18.531486982116753,1
78733,48,341,1,1,16.00107992627052,1
78734,25,243,1,1,18.623217384844253,1
78735,53,105,2,0,21.013329560106712,0
78736,51,274,0,0,15.798767160219231,0
78737,37,218,2,0,18.411680248533475,0
78738,35,102,3,1,29.476684638527107,1
78739,27,52,6,1,35.62859118662388,0
78740,35,30,0,0,11.490522072507773,0
78741,45,128,1,1,14.717548996060543,1
78742,28,174,0,0,10.465678463257252,0
78743,49,70,0,0,12.1364774753615,0
78744,45,100,2,1,23.9608562477121,1
78745,33,1,0,1,17.692795053907894,1
78746,42,69,2,0,15.304197632878935,0
78747,25,120,6,0,35.103946619988896,1
78748,33,124,6,1,27.558053123757983,1
78749,57,362,4,1,20.87586571955316,1
78750,46,49,3,1,10.550846112145639,1
78751,39,77,1,1,13.05025196905551,1
78752,35,275,2,1,23.476214976247796,1
78753,34,2,1,0,16.644664557047072,0
78754,34,172,1,1,23.73080880565258,1
78755,27,305,3,1,23.822715229326707,1
78756,41,352,2,1,29.302047951049463,1
78757,45,163,1,0,3.4317796931060283,0
78758,32,342,0,1,17.657899333051645,1
78759,39,140,0,0,18.21963579045895,0
78760,27,329,2,1,27.89037710398913,0
78761,34,92,3,0,15.634369899019934,0
78762,26,219,1,1,24.41507917729084,0
78763,32,207,3,0,20.218386245015406,0
78764,36,195,1,0,9.833813524157582,1
78765,41,337,5,0,21.60799172696578,0
78766,28,303,4,0,29.789128448562906,0
78767,39,84,3,0,19.581543836497513,0
78768,25,337,4,1,34.865281863304325,1
78769,38,18,3,0,18.265440614781877,0
78770,57,199,4,0,20.299998219879043,1
78771,31,205,3,0,17.479644156290448,1
78772,21,168,1,0,12.165253507607696,0
78773,43,322,1,0,13.518301761688459,0
78774,37,251,2,0,28.767119531774696,0
78775,39,66,2,0,16.71211117438173,1
78776,47,105,1,0,16.28309900993688,1
78777,27,283,3,0,24.832230649235235,0
78778,28,38,2,1,20.623024825691395,1
78779,40,94,2,0,15.968295363808622,0
78780,45,83,4,0,29.011454253079364,1
78781,37,10,1,1,23.377786908681117,1
78782,34,204,2,0,24.829239219769967,0
78783,38,132,2,0,25.296046039327578,0
78784,42,16,4,1,23.488589974718938,1
78785,20,46,3,0,11.300496518377765,0
78786,25,96,2,0,15.453908863491517,0
78787,34,131,0,0,12.743889990670338,0
78788,41,156,1,0,11.398094660299328,1
78789,56,77,5,1,22.51788763702152,1
78790,33,288,2,0,12.391123204325362,1
78791,37,117,0,1,27.93974860080294,1
78792,28,312,2,0,19.267740634874166,0
78793,41,78,3,1,24.269517827046947,0
78794,24,189,4,1,18.788205073255398,0
78795,34,17,2,0,19.100390973333216,1
78796,25,163,1,1,23.028319710082958,1
78797,18,1,2,0,20.512238743488894,1
78798,61,324,3,1,19.591065919117025,1
78799,43,124,4,0,18.50466764004884,0
78800,43,100,2,1,29.74849257837424,1
78801,44,157,1,1,21.869019290755737,0
78802,49,211,3,0,15.500493575339954,0
78803,36,47,1,1,13.134363068205555,0
78804,43,267,1,1,20.509304442864796,1
78805,29,148,1,1,24.208882771376132,1
78806,33,348,2,1,17.16522445114647,1
78807,19,179,0,1,16.15606853832526,0
78808,37,252,3,1,27.23653517375955,1
78809,29,305,5,0,26.40123624970718,0
78810,33,140,3,0,29.57921562000132,0
78811,43,208,1,1,25.44669422764205,0
78812,38,221,0,0,14.94917111628596,1
78813,45,271,1,0,19.424151466850454,1
78814,29,139,4,0,22.19592968249378,0
78815,38,238,3,1,19.974627187558557,0
78816,28,279,1,1,22.59222500823552,1
78817,33,95,1,0,23.51715941160385,1
78818,31,35,2,1,31.706649648271586,0
78819,24,101,3,1,32.06081144951193,1
78820,30,337,2,0,23.06698131024418,1
78821,40,181,3,0,27.337270334436248,0
78822,25,40,3,0,30.519217658371247,0
78823,28,34,2,0,30.5812445673883,1
78824,47,90,0,0,1.0,0
78825,49,75,0,0,3.699188960475581,1
78826,43,41,3,0,19.552034380857172,0
78827,52,346,1,0,16.654783001292877,1
78828,48,316,2,0,22.05884216963469,1
78829,34,186,1,1,18.092013365809805,0
78830,54,347,2,0,14.965795315171633,0
78831,50,248,1,1,17.481872482992976,1
78832,34,32,4,1,28.340214101319408,1
78833,37,327,0,0,14.818427733120675,0
78834,28,257,2,1,21.590094235417652,1
78835,34,36,1,0,19.612104949710563,0
78836,19,237,3,1,23.29656398981395,0
78837,29,267,2,0,25.00105000979294,0
78838,42,315,5,1,16.883995566281417,1
78839,24,129,2,0,15.099198453677076,0
78840,31,106,1,1,22.65640313425034,0
78841,40,330,0,0,17.789322818489513,0
78842,32,291,1,1,15.398713771090186,1
78843,46,164,2,0,18.11174649382927,0
78844,46,205,0,0,10.7645972526061,0
78845,28,199,0,1,18.905912616570276,0
78846,30,190,2,0,25.751893433282056,1
78847,35,235,0,1,22.365660898293353,1
78848,28,32,1,0,16.655482826662,1
78849,51,64,2,0,15.78405167014202,0
78850,30,140,6,1,27.105722207592905,1
78851,44,281,3,1,24.11307053482953,1
78852,20,119,3,1,26.096460561363255,1
78853,27,3,1,1,23.747651603394804,0
78854,24,265,2,0,14.161707616508348,0
78855,22,285,3,0,32.54170699832403,0
78856,29,37,2,0,18.621132161946594,1
78857,38,69,1,0,9.285412599432727,0
78858,50,10,0,1,12.680844231511918,0
78859,32,5,0,1,30.453857170764632,0
78860,35,77,2,0,22.406695493434054,0
78861,38,218,2,0,15.464950586934696,1
78862,27,34,2,0,29.645374209179614,0
78863,34,119,0,1,12.039444168396749,0
78864,55,104,3,1,23.32108485417643,0
78865,38,171,2,0,20.867941196930403,1
78866,55,288,1,1,22.32033738206362,0
78867,35,180,3,0,19.407889776018134,1
78868,28,142,1,1,23.918285816690442,0
78869,45,67,1,1,15.78612355320331,0
78870,47,38,2,0,13.184947982106662,0
78871,30,134,1,0,22.783689270827,1
78872,38,324,3,1,25.216331776536627,1
78873,34,172,1,1,24.851867441856466,0
78874,21,293,2,0,17.943444179905836,1
78875,21,292,2,1,13.329987004828325,1
78876,32,240,1,0,22.58865623765182,0
78877,46,15,1,1,15.727653471087308,0
78878,43,196,2,0,16.64882828624468,0
78879,25,84,2,0,21.884401002436945,0
78880,23,1,2,1,31.63374159407661,1
78881,26,309,0,0,16.674070175906685,0
78882,25,114,1,1,24.61415956445958,1
78883,26,259,1,1,29.17221568555682,1
78884,18,5,2,1,29.466486395590735,1
78885,18,328,3,1,30.161072832763605,1
78886,18,320,2,0,18.99027868679465,1
78887,19,172,3,1,28.398529502108182,0
78888,46,15,4,1,13.82210414932216,1
78889,71,287,0,0,8.285269908421839,1
78890,55,204,2,0,15.176971121709757,0
78891,37,8,2,0,25.87551651487375,1
78892,27,346,2,1,28.44259587181088,1
78893,30,47,1,1,16.0619692665305,0
78894,36,324,1,0,14.035304962507173,1
78895,55,130,2,1,16.74195039543912,0
78896,25,328,1,1,17.749678422572494,1
78897,35,51,2,1,21.113386720032057,0
78898,35,70,3,0,25.190454877672813,0
78899,34,222,5,0,29.36766545346701,1
78900,18,249,1,0,12.367689837051218,1
78901,32,198,1,0,24.106541375456565,1
78902,21,187,2,0,24.631114507572057,0
78903,57,203,1,1,11.685736515065326,1
78904,40,214,2,1,29.494570236544394,0
78905,46,10,1,0,8.554905787725184,0
78906,26,317,3,0,23.19968612047048,1
78907,30,237,0,0,16.3384236328599,0
78908,55,25,1,1,19.560737260185537,1
78909,45,174,2,0,6.797320505795687,0
78910,39,250,1,0,15.751876496070688,1
78911,48,148,3,0,21.449683634441826,0
78912,54,115,5,0,27.54299185522873,1
78913,50,158,1,0,14.15772904199688,1
78914,45,157,0,0,11.634629208165155,0
78915,46,83,2,0,18.597843107450057,0
78916,31,25,1,1,24.930339437046012,0
78917,36,241,3,1,14.318906071317162,1
78918,41,121,1,1,27.070327564565055,0
78919,38,342,4,0,31.684104077161983,0
78920,40,133,2,0,22.73756204078268,1
78921,33,182,2,0,13.434633006650696,0
78922,18,68,5,1,30.146427351141636,1
78923,41,178,2,1,18.535643506716866,1
78924,36,114,1,1,21.452603079313985,0
78925,36,71,3,0,22.21126276300621,0
78926,57,358,3,1,17.64007710972508,1
78927,38,280,1,0,11.974717458569106,1
78928,26,94,1,0,17.55879051993067,1
78929,41,36,2,1,30.17439962411739,1
78930,35,221,1,0,18.72944404410129,1
78931,46,149,2,1,22.186889061555206,0
78932,29,197,2,1,17.38400523182528,1
78933,26,180,0,0,13.205906113866556,0
78934,29,264,1,0,15.561437767363824,1
78935,18,201,0,0,8.165719063355839,0
78936,30,73,3,0,15.852216973094624,1
78937,50,186,2,1,19.228643973830575,1
78938,27,17,4,0,17.536535051095054,1
78939,21,120,4,0,24.169036149381963,0
78940,29,172,1,1,22.83878859967823,1
78941,37,193,2,1,24.7937997122253,0
78942,27,127,4,1,19.242054796562897,0
78943,35,108,1,1,20.333206399263336,1
78944,37,261,0,0,16.49988310333908,0
78945,35,133,1,0,11.43254647170479,0
78946,34,112,3,1,20.331555764937523,1
78947,52,179,2,1,24.494660594495222,1
78948,36,189,8,0,34.54470912791036,1
78949,27,294,1,0,13.886394201101897,0
78950,42,130,4,0,29.33301066132921,1
78951,34,266,3,1,21.292762264052964,1
78952,35,246,3,0,20.343386113766332,1
78953,45,254,3,1,31.737459655709998,0
78954,48,25,2,0,17.495728016277297,0
78955,23,249,2,1,20.9304265121713,1
78956,52,296,0,1,20.213519670000807,1
78957,34,354,3,0,21.107091893530725,0
78958,34,31,0,1,21.888006355839995,0
78959,24,175,3,1,25.2777870406664,0
78960,42,317,3,0,14.388771269257148,1
78961,20,318,2,1,17.224572850976383,1
78962,40,98,1,1,17.612432312959328,0
78963,51,302,1,1,13.032542979544289,1
78964,31,319,2,1,23.343462725594854,1
78965,45,83,0,1,20.319203012467597,0
78966,35,361,1,1,16.35602475938979,0
78967,21,147,2,0,15.370676698169392,0
78968,36,272,0,1,13.654725108785344,0
78969,33,17,2,0,20.482624527474126,1
78970,43,327,5,0,29.729610283754013,0
78971,31,3,1,1,20.564934379515417,1
78972,39,353,1,0,11.449736732434383,1
78973,24,118,3,1,24.206952144209012,0
78974,39,241,0,0,18.23630226060564,0
78975,35,104,0,1,19.749594548559706,0
78976,33,80,0,1,15.27598909333978,0
78977,35,75,6,0,30.331497272601833,0
78978,32,282,3,0,16.88188820769866,1
78979,36,98,1,1,16.154201901320548,1
78980,33,13,0,1,17.199520054539185,0
78981,25,66,1,1,28.157996793163026,0
78982,22,29,1,1,30.154115393358186,1
78983,30,68,1,1,21.025083124378796,1
78984,31,79,2,1,22.360965980813273,1
78985,18,98,1,0,17.96213227163321,0
78986,35,13,4,1,36.145703195231825,1
78987,57,144,3,0,15.794071262112832,0
78988,41,204,0,0,8.308599389764524,1
78989,33,324,1,0,10.35700525190293,0
78990,26,137,3,1,28.722443996176484,0
78991,18,158,2,0,16.813937383928973,0
78992,43,114,1,0,15.168306248330541,0
78993,39,304,3,1,28.99066744192416,1
78994,22,357,0,1,17.517808585709716,1
78995,44,112,1,1,19.029686541288683,0
78996,43,33,1,1,18.830646464820063,1
78997,28,118,2,0,19.97659494116605,1
78998,32,259,3,1,26.751353756154746,1
78999,37,182,4,1,25.606606207700786,0
79000,40,208,0,1,20.786432805562683,1
79001,24,205,2,0,18.43336692977428,0
79002,40,316,1,1,19.092374683827057,0
79003,35,45,0,0,15.680157593094084,1
79004,46,210,3,1,16.271467259891427,1
79005,42,362,1,0,16.08342762177316,0
79006,35,36,3,1,18.95528917447718,1
79007,44,252,3,0,23.108865422470444,0
79008,19,347,2,1,28.01165935237739,0
79009,31,15,4,1,27.94966695614951,1
79010,25,249,7,1,24.521961480238854,1
79011,29,277,0,1,16.713495945192694,0
79012,29,121,3,1,30.975849975331908,1
79013,22,305,1,0,16.195517413568716,0
79014,44,341,0,0,10.43892062507762,1
79015,42,263,3,1,21.389043618134114,1
79016,28,164,1,1,15.241622967488869,0
79017,18,287,0,0,16.41694397495,1
79018,29,13,3,0,33.13948257228688,0
79019,34,118,1,1,17.195759085121036,1
79020,48,6,1,1,24.162889939786357,0
79021,29,223,2,1,14.091288588361042,0
79022,44,311,2,1,21.060328571403268,0
79023,29,140,3,0,22.521383715176665,0
79024,40,38,3,1,22.172256069844202,1
79025,43,300,4,0,23.78898808251649,0
79026,40,222,1,1,11.612759383926264,0
79027,25,303,2,1,28.10800599141688,0
79028,31,357,2,0,17.534581472051027,0
79029,40,177,3,1,23.089689817987622,0
79030,19,95,1,0,20.263221174897648,0
79031,42,301,2,0,20.235488569563998,0
79032,22,228,3,0,28.09463551708259,0
79033,21,79,0,1,15.98969876920304,0
79034,29,11,0,1,19.681563201536598,0
79035,28,22,2,0,22.699833299833163,1
79036,36,142,2,1,20.179359437780747,1
79037,37,296,1,0,19.760012095026276,0
79038,35,274,3,0,27.55378010672187,0
79039,25,136,1,0,16.329007437731207,0
79040,47,302,3,0,29.541945104561293,1
79041,35,99,4,0,19.782713865680048,0
79042,44,121,3,1,21.261064800365585,1
79043,18,152,3,0,15.672183302652613,1
79044,40,174,1,1,14.097399869905114,0
79045,29,349,0,1,15.341135692581371,0
79046,42,80,3,0,22.45717976206173,1
79047,52,213,1,0,22.03317041764116,0
79048,23,238,2,1,31.39974206394175,0
79049,43,31,3,0,15.26607396055585,0
79050,29,336,4,0,24.03824257282914,1
79051,18,263,4,0,26.304316398405046,1
79052,44,260,1,1,23.283279323115714,0
79053,53,23,4,1,26.567098474026913,1
79054,56,349,5,0,20.822121195978657,0
79055,38,342,0,1,28.617342355970994,0
